page,clicks,impressions,ctr_pct,avg_position
https://bigorange.marketing/what-is-msp-marketing/#pp-toc-is9ay053jevz-anchor-2,0,34,0,10.6
https://bigorange.marketing/what-is-msp-marketing/#pp-toc-is9ay053jevz-anchor-3,0,31,0,10.8
https://bigorange.marketing/what-is-the-process-plan-of-storybrand/,0,2003,0,27.4
https://bigorange.marketing/what-is-the-purpose-of-storybrand/,0,2054,0,48.8
https://bigorange.marketing/when-to-use-linkedin-ads/,0,51,0,7.2
https://bigorange.marketing/who-is-the-hero-of-your-website-storybrand-examples-that-make-your-customer-the-hero,0,60,0,3.2
https://bigorange.marketing/wp-content/uploads/2019/07/26-Fantastic-Website-StoryBrand-Examples-1920x1080.jpg,0,1,0,14
https://bigorange.marketing/wp-content/uploads/2019/07/26-Fantastic-Website-StoryBrand-Examples-scaled.jpg,0,1,0,17
https://bigorange.marketing/wp-content/uploads/2019/07/StoryBrand-examples.jpg,0,1,0,31
https://bigorange.marketing/wp-content/uploads/2020/07/Google-Cheat-Sheet_-1-1.pdf,0,3,0,7.7
https://bigorange.marketing/wp-content/uploads/2020/09/2020-Web-Design-Infographic.png,0,1,0,6
https://bigorange.marketing/wp-content/uploads/2021/07/Anatomy-of-a-Juicy-Landing-Page-2021-BigOrange-Marketing.jpg,0,2,0,17.5
https://bigorange.marketing/wp-content/uploads/2021/11/2021-MSP-Marketing-Plan-Checklist.pdf,0,600,0,10.9
https://bigorange.marketing/wp-content/uploads/2022/02/Google-Cheat-Sheet-BigOrange-Marketing-2022.pdf,0,162,0,25.2
https://bigorange.marketing/wp-content/uploads/2023/02/Screen-Shot-2023-02-16-at-1.38.14-PM-1920x966.jpg,0,1,0,18
https://bigorange.marketing/wp-content/uploads/2023/04/BOM.jpg,0,2,0,20
https://bigorange.marketing/wp-content/uploads/2023/09/BOM-logo-white.png,0,1,0,30
https://bigorange.marketing/wp-content/uploads/2023/10/Website-Design-StoryBrand-Process.png,0,1,0,21
https://bigorange.marketing/wp-content/uploads/2023/10/luxury-landscaping-marketing-case-study.png,0,1,0,18
https://bigorange.marketing/wp-content/uploads/2024/10/One-Page-Marketing-Plan-for-2026-BigOrange-Marketing.jpg,0,9,0,24.6
https://bigorange.marketing/wp-content/uploads/2025/02/The-Best-Keywords-To-Use-as-a-Landscaper.jpg,0,1,0,5
https://bigorange.marketing/wp-content/uploads/2025/07/GTIA-Marketing-Toolkit-How-To-Use.pdf,0,189,0,23.1
https://bigorange.marketing/wp-content/uploads/2026/01/Digital-Marketing-Trends-2026-BigOrange-Marketing.jpg,0,14,0,26.1
https://bigorange.marketing/wp-content/uploads/2026/06/BigOrange-Marketing-vs-MSP-Marketing-Edge-Which-Agency-Is-Right-for-Your-MSP-BigOrange-Marketing.jpg,0,1,0,3
