email,firstname,lastname,company,phone,website,city,state,jobtitle,lifecyclestage,hs_lead_status,hs_lead_source,hubspot_owner,priority,industry,franchise_brand,franchise_type,target_service,brand_domain,contact_name,role_type,email_type,source,source_url,accessed,region_priority,mx_status,notes
lakecharlesla@snapfitness.com,,,"Snap Fitness Lake Charles, LA",(337) 478-4525,https://www.snapfitness.com/us/gyms/lake-charles-la,Lake Charles,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/lake-charles-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
luling@snapfitness.com,,,"Snap Fitness Luling, LA",(985) 785-1718,https://www.snapfitness.com/us/gyms/luling-la,Luling,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/luling-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
maurice@snapfitness.com,,,"Snap Fitness Maurice, LA",(337) 385-1996,https://www.snapfitness.com/us/gyms/maurice-la,Maurice,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/maurice-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
lakeview@snapfitness.com,,,"Snap Fitness New Orleans-Lakeview, LA",(504) 304-3638,https://www.snapfitness.com/us/gyms/new-orleans-lakeview-la,New Orleans,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/new-orleans-lakeview-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
newroadsla@snapfitness.com,,,"Snap Fitness New Roads, LA",(225) 638-7627,https://www.snapfitness.com/us/gyms/new-roads-la,New Roads,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/new-roads-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
plaquemine@snapfitness.com,,,"Snap Fitness Plaquemine, LA",(225) 687-6271,https://www.snapfitness.com/us/gyms/plaquemine-la,Plaquemine,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/plaquemine-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
ponchatoula@snapfitness.com,,,"Snap Fitness Ponchatoula, LA",(985) 386-7105,https://www.snapfitness.com/us/gyms/ponchatoula-la,Ponchatoula,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/ponchatoula-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
walker@snapfitness.com,,,"Snap Fitness Walker, LA",(225) 372-2003,https://www.snapfitness.com/us/gyms/walker-la,Walker,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/walker-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
westwego@snapfitness.com,,,"Snap Fitness Westwego, LA",(504) 348-4242,https://www.snapfitness.com/us/gyms/westwego-la,Westwego,LA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/westwego-la,2026-09-01,LA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
easthampton@snapfitness.com,,,"Snap Fitness Easthampton, MA",(413) 529-2200,https://www.snapfitness.com/us/gyms/easthampton-ma,Easthampton,MA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/easthampton-ma,2026-09-01,MA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
sandwich@snapfitness.com,,,"Snap Fitness Sandwich, MA",(508) 833-7627,https://www.snapfitness.com/us/gyms/sandwich-ma,Forrestdale,MA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/sandwich-ma,2026-09-01,MA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
hampden@snapfitness.com,,,"Snap Fitness Hampden, MA",(413) 566-1600,https://www.snapfitness.com/us/gyms/hampden-ma,Hampden,MA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/hampden-ma,2026-09-01,MA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
holyoke@snapfitness.com,,,"Snap Fitness Holyoke, MA",(413) 532-7627,https://www.snapfitness.com/us/gyms/holyoke-ma,Holyoke,MA,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/holyoke-ma,2026-09-01,MA,mx_ok,First-party location email from the official Snap Fitness US gym locator.
annapolis@snapfitness.com,,,"Snap Fitness Annapolis, MD",(410) 216-2747,https://www.snapfitness.com/us/gyms/annapolis-md,Annapolis,MD,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/annapolis-md,2026-09-01,MD,mx_ok,First-party location email from the official Snap Fitness US gym locator.
fallston@snapfitness.com,,,"Snap Fitness Fallston, MD",(410) 600-7627,https://www.snapfitness.com/us/gyms/fallston-md-2745-fallston-rd,Fallston,MD,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/fallston-md-2745-fallston-rd,2026-09-01,MD,mx_ok,First-party location email from the official Snap Fitness US gym locator.
crofton@snapfitness.com,,,"Snap Fitness Crofton, MD",(443) 292-8146,https://www.snapfitness.com/us/gyms/crofton-md,Gambrills,MD,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/crofton-md,2026-09-01,MD,mx_ok,First-party location email from the official Snap Fitness US gym locator.
joppamd@snapfitness.com,,,"Snap Fitness Joppa, MD",(410) 679-1000,https://www.snapfitness.com/us/gyms/joppa-md,Joppa,MD,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/joppa-md,2026-09-01,MD,mx_ok,First-party location email from the official Snap Fitness US gym locator.
mtairymd@snapfitness.com,,,"Snap Fitness Mt. Airy, MD",(301) 829-0680,https://www.snapfitness.com/us/gyms/mt-airy-md,Mount Airy,MD,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/mt-airy-md,2026-09-01,MD,mx_ok,First-party location email from the official Snap Fitness US gym locator.
oldorchard@snapfitness.com,,,"Snap Fitness Old Orchard, ME",(207) 934-6136,https://www.snapfitness.com/us/gyms/old-orchard-me,Old Orchard Beach,ME,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/old-orchard-me,2026-09-01,ME,mx_ok,First-party location email from the official Snap Fitness US gym locator.
portland1@snapfitness.com,,,"Snap Fitness South Portland, ME",(207) 799-0864,https://www.snapfitness.com/us/gyms/south-portland-me,S PORTLAND,ME,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/south-portland-me,2026-09-01,ME,mx_ok,First-party location email from the official Snap Fitness US gym locator.
allendalemi@snapfitness.com,,,"Snap Fitness Allendale, MI",(616) 895-2176,https://www.snapfitness.com/us/gyms/allendale-mi,Allendale,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/allendale-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
caledonia@snapfitness.com,,,"Snap Fitness Caledonia, MI",(616) 536-2662,https://www.snapfitness.com/us/gyms/calendonia-mi,Caledonia,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/calendonia-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
coopersville@snapfitness.com,,,"Snap Fitness Coopersville, MI",(616) 997-7627,https://www.snapfitness.com/us/gyms/coopersville-mi,Coopersville,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/coopersville-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
dundeemi@snapfitness.com,,,"Snap Fitness Dundee, MI",(734) 529-7627,https://www.snapfitness.com/us/gyms/dundee-mi,Dundee,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/dundee-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
flintmi@snapfitness.com,,,"Snap Fitness Flint, MI",(810) 275-1250,https://www.snapfitness.com/us/gyms/flint-mi,Flint,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/flint-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
grandblanc@snapfitness.com,,,"Snap Fitness Grand Blanc, MI",(810) 694-4000,https://www.snapfitness.com/us/gyms/grand-blanc-mi,Grand Blanc,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/grand-blanc-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
grandrapidsmi2@snapfitness.com,,,"Snap Fitness Grand Rapids, MI",(616) 942-5600,https://www.snapfitness.com/us/gyms/grand-rapids-michigan-mi,Grand Rapids,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/grand-rapids-michigan-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
grandrapidsmi@snapfitness.com,,,"Snap Fitness Grand Rapids, MI",(616) 334-5386,https://www.snapfitness.com/us/gyms/grand-rapids-lake-mi,Grand Rapids,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/grand-rapids-lake-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
harrisontwp@snapfitness.com,,,"Snap Fitness Harrison Township, MI",(586) 601-5335,https://www.snapfitness.com/us/gyms/harrison-township-mi,Harrison Township,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/harrison-township-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
highland@snapfitness.com,,,"Snap Fitness Highland, MI",(248) 714-9686,https://www.snapfitness.com/us/gyms/highland-mi,Highland,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/highland-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
hollandfelch@snapfitness.com,,,"Snap Fitness Holland, MI",(616) 741-9380,https://www.snapfitness.com/us/gyms/holland-felch-mi,Holland,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/holland-felch-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
hollandwashington@snapfitness.com,,,"Snap Fitness Holland, MI",(616) 355-1070,https://www.snapfitness.com/us/gyms/holland-washington-mi,Holland,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/holland-washington-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
houghtonmi@snapfitness.com,,,"Snap Fitness Houghton, MI",(906) 483-0310,https://www.snapfitness.com/us/gyms/houghton-mi,Houghton,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/houghton-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
georgetown@snapfitness.com,,,"Snap Fitness Georgetown, MI",(616) 669-9100,https://www.snapfitness.com/us/gyms/georgetown-mi,Hudsonville,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/georgetown-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
hudsonville@snapfitness.com,,,"Snap Fitness Hudsonville, MI",(616) 777-1345,https://www.snapfitness.com/us/gyms/hudsonville-mi,Hudsonville,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/hudsonville-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
ionia@snapfitness.com,,,"Snap Fitness Ionia, MI",(616) 522-0301,https://www.snapfitness.com/us/gyms/ionia-mi,Ionia,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/ionia-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
ironwood@snapfitness.com,,,"Snap Fitness Ironwood, MI",(906) 364-7045,https://www.snapfitness.com/us/gyms/ironwood-mi,Ironwood,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/ironwood-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
jacksonmi@snapfitness.com,,,"Snap Fitness Jackson, MI",(517) 782-1001,https://www.snapfitness.com/us/gyms/jackson-mi,Jackson,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/jackson-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
lowellmi@snapfitness.com,,,"Snap Fitness Lowell, MI",(616) 987-4000,https://www.snapfitness.com/us/gyms/lowell-mi,Lowell,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/lowell-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
masonmi@snapfitness.com,,,"Snap Fitness Mason, MI",(517) 244-0300,https://www.snapfitness.com/us/gyms/mason-mi,Mason,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/mason-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
stjohnsmi@snapfitness.com,,,"Snap Fitness St. Johns, MI",(989) 227-8000,https://www.snapfitness.com/us/gyms/st-johns-mi,Saint Johns,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/st-johns-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
springlake@snapfitness.com,,,"Snap Fitness Spring Lake, MI",(616) 846-7627,https://www.snapfitness.com/us/gyms/spring-lake-mi,Spring Lake,MI,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/spring-lake-mi,2026-09-01,MI,mx_ok,First-party location email from the official Snap Fitness US gym locator.
albanymn@snapfitness.com,,,"Snap Fitness Albany, MN",(320) 845-7888,https://www.snapfitness.com/us/gyms/albany-mn,Albany,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/albany-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
albertlea@snapfitness.com,,,"Snap Fitness Albert Lea, MN",(507) 377-1290,https://www.snapfitness.com/us/gyms/albert-lea-mn,Albert Lea,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/albert-lea-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
albertville@snapfitness.com,,,"Snap Fitness Albertville, MN",(763) 276-1016,https://www.snapfitness.com/us/gyms/albertville-mn,Albertville,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/albertville-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
alexandria@snapfitness.com,,,"Snap Fitness Alexandria, MN",(320) 762-8879,https://www.snapfitness.com/us/gyms/alexandria-mn,Alexandria,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/alexandria-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
andover@snapfitness.com,,,"Snap Fitness Andover, MN",(763) 489-0001,https://www.snapfitness.com/us/gyms/andover-mn,Andover,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/andover-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
annandale@snapfitness.com,,,"Snap Fitness Annandale, MN",(320) 274-7627,https://www.snapfitness.com/us/gyms/annandale-mn,Annandale,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/annandale-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
rosemount@snapfitness.com,,,"Snap Fitness Rosemount, MN",(651) 321-7066,https://www.snapfitness.com/us/gyms/rosemount-mn,Apple Valley,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/rosemount-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
arlington@snapfitness.com,,,"Snap Fitness Arlington, MN",(507) 923-6506,https://www.snapfitness.com/us/gyms/arlington-mn,Arlington,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/arlington-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
becker@snapfitness.com,,,"Snap Fitness Becker, MN",(763) 220-6353,https://www.snapfitness.com/us/gyms/becker-mn,Becker,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/becker-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
belleplaine@snapfitness.com,,,"Snap Fitness Belle Plaine, MN",(952) 873-6663,https://www.snapfitness.com/us/gyms/belle-plaine-mn,Belle Plaine,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/belle-plaine-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
bemidji@snapfitness.com,,,"Snap Fitness Bemidji, MN",(218) 444-9163,https://www.snapfitness.com/us/gyms/bemidji-mn,Bemidji,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/bemidji-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
benson@snapfitness.com,,,"Snap Fitness Benson, MN",(320) 843-2127,https://www.snapfitness.com/us/gyms/benson-mn,Benson,MN,Franchise location,Lead,New,Franchise Outreach,Jason Fallon,A,Fitness,Snap Fitness,Fitness,SEO / GBP / PPC / Web,snapfitness.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party Snap Fitness US gym locator,https://www.snapfitness.com/us/gyms/benson-mn,2026-09-01,MN,mx_ok,First-party location email from the official Snap Fitness US gym locator.
